68330,1
854513,1
68680,1
68700,1
68850,1
858895,1
69000,1
69040,1
860086,1
200012,1
69170,1
69300,1
69320,1
69330,1
69410,1
69560,1
69590,1
69610,1
70420,1
70510,1
69750,1
69780,1
69800,1
69820,1
70310,1
859876,1
859877,1
70670,1
70710,1
70730,1
70810,1
70920,1
400110,1
71080,1
71170,1
71300,1
71330,1
71380,1
71640,1
71780,1
71810,1
71840,1
851222,1
400005,1
72480,1
550321,1
853770,1
650038,1
72040,1
72000,1
855200,1
851631,1
72470,1
72650,1
72660,1
859329,1
72560,1
72840,1
73210,1
73330,1
854514,1
73760,1
73810,1
73860,1
73530,1
73560,1
73561,1
861017,1
73570,1
871421,1
73620,1
73740,1
74300,1
74610,1
74630,1
74680,1
74700,1
74720,1
75380,1
75590,1
74750,1
74800,1
75140,1
853718,1
865382,1
74950,1
75070,1
75200,1
855388,1
75710,1
75720,1
860102,1
75920,1
75950,1
76030,1
76210,1
76300,1
76470,1
76890,1
77020,1
76880,1
77420,1
600030,1
854515,1
77560,1
77640,1
77760,1
77840,1
77910,1
78130,1
78150,1
78030,1
78140,1
78340,1
854516,1
78470,1
78650,1
79050,1
858820,1
858815,1
702960,1
79010,1
500006,1
80940,1
852902,1
852403,1
82260,1
81800,1
852407,1
550324,1
500133,1
853713,1
400837,1
400910,1
860156,1
400654,1
500068,1
852011,1
400160,1
854664,1
400495,1
859293,1
859798,1
401112,1
450048,1
856314,1
400330,1
853266,1
83860,1
400686,1
854416,1
84750,1
85740,1
852600,1
86270,1
703777,1
87080,1
87120,1
550087,1
600116,1
401105,1
600204,1
89400,1
853576,1
400540,1
401109,1
858738,1
852946,1
854663,1
852839,1
858739,1
400042,1
78870,1
850806,1
850787,1
60081,1
650053,1
79000,1
79020,1
89770,1
400647,1
89850,1
850075,1
89900,1
550018,1
89760,1
79060,1
857380,1
450141,1
79180,1
79190,1
79250,1
600068,1
852774,1
80890,1
851623,1
852471,1
851663,1
550008,1
80210,1
80270,1
80280,1
79810,1
854518,1
80460,1
80840,1
84930,1
851519,1
81240,1
81260,1
500005,1
80950,1
80800,1
851181,1
81230,1
81340,1
81400,1
81410,1
81620,1
81650,1
81660,1
858944,1
859864,1
81910,1
81740,1
851920,1
401140,1
853771,1
860153,1
82080,1
82090,1
855250,1
855034,1
860157,1
400065,1
400976,1
550223,1
401018,1
400400,1
81950,1
400354,1
82000,1
400617,1
400427,1
850777,1
851535,1
858496,1
854666,1
400833,1
851538,1
500664,1
858244,1
82150,1
859810,1
400869,1
400098,1
850973,1
852204,1
858589,1
82220,1
860161,1
860083,1
400405,1
600260,1
853267,1
860082,1
400873,1
853629,1
861074,1
860159,1
851741,1
859524,1
400615,1
855120,1
865316,1
400038,1
851249,1
400939,1
400982,1
401019,1
82590,1
82710,1
82650,1
82530,1
81680,1
854316,1
81770,1
81820,1
500314,1
82850,1
82940,1
82970,1
400458,1
550034,1
83500,1
83510,1
83520,1
854519,1
550078,1
854638,1
500021,1
83680,1
401128,1
400940,1
858898,1
860060,1
84050,1
84130,1
84300,1
84380,1
84450,1
84490,1
84510,1
851523,1
851961,1
84900,1
84660,1
79090,1
500001,1
860071,1
84820,1
85010,1
85160,1
851951,1
85040,1
85240,1
85290,1
85470,1
85570,1
85580,1
85630,1
85880,1
86430,1
86560,1
86570,1
86580,1
86990,1
87000,1
852228,1
87020,1
87100,1
87250,1
87330,1
87480,1
87500,1
400031,1
87560,1
87620,1
850882,1
87710,1
88180,1
87800,1
87870,1
88090,1
851639,1
88040,1
857990,1
88060,1
550228,1
860036,1
860094,1
854869,1
88270,1
88280,1
88300,1
88800,1
88790,1
88780,1
89110,1
89200,1
89280,1
600036,1
89590,1
89790,1
89980,1
90260,1
400281,1
90280,1
90360,1
851806,1
853219,1
90390,1
874928,1
851596,1
90400,1
90670,1
90700,1
854522,1
90910,1
91080,1
91140,1
91210,1
500020,1
91500,1
91670,1
853877,1
704131,1
600290,1
400863,1
859586,1
400911,1
859331,1
400876,1
400904,1
853268,1
70002,1
859387,1
860909,1
500396,1
851241,1
94000,1
94120,1
96230,1
91900,1
91940,1
500033,1
600488,1
600306,1
92020,1
850953,1
600341,1
500053,1
92200,1
92210,1
92230,1
92260,1
862805,1
92290,1
851453,1
851526,1
92430,1
92500,1
92530,1
859134,1
92560,1
92640,1
92870,1
93010,1
853632,1
93190,1
93200,1
93320,1
93390,1
500389,1
93540,1
93690,1
93730,1
852761,1
400633,1
93780,1
93770,1
94110,1
851932,1
94160,1
94200,1
94180,1
854523,1
94310,1
94400,1
94530,1
94700,1
500284,1
865379,1
94920,1
850581,1
95000,1
95040,1
95080,1
95340,1
95470,1
95620,1
95790,1
95820,1
95710,1
95930,1
852848,1
95940,1
96010,1
96011,1
96100,1
861018,1
96120,1
96150,1
96000,1
96180,1
96220,1
96210,1
96330,1
856232,1
96390,1
96580,1
96600,1
851711,1
97200,1
98340,1
97240,1
97260,1
97350,1
854526,1
550085,1
97580,1
97670,1
97660,1
97760,1
97780,1
97810,1
98180,1
98260,1
98470,1
98730,1
99060,1
99050,1
99170,1
99260,1
855081,1
800050,1
100760,1
861235,1
861358,1
103500,1
600114,1
650066,1
500190,1
856412,1
500303,1
860821,1
99920,1
852399,1
99960,1
861009,1
100020,1
104000,1
104090,1
105550,1
874931,1
550128,1
107500,1
400034,1
850587,1
107800,1
401129,1
550351,1
400451,1
852420,1
859809,1
860776,1
400069,1
854335,1
500638,1
853039,1
851532,1
854760,1
858900,1
500205,1
851471,1
107610,1
500031,1
109540,1
110310,1
110670,1
400259,1
400425,1
851564,1
111390,1
400996,1
111760,1
112270,1
100160,1
851658,1
854528,1
100660,1
100900,1
100280,1
100310,1
853378,1
100510,1
100400,1
100520,1
855717,1
100450,1
100530,1
103300,1
101300,1
101330,1
101520,1
101530,1
101540,1
101610,1
101690,1
103960,1
104020,1
101930,1
854529,1
102030,1
852771,1
102060,1
102120,1
102230,1
102280,1
102400,1
99790,1
99840,1
99940,1
102710,1
854530,1
103000,1
103040,1
858083,1
103740,1
103760,1
852607,1
104230,1
104390,1
104440,1
104600,1
104680,1
104690,1
105240,1
104880,1
104730,1
104810,1
400334,1
854246,1
851918,1
104940,1
105200,1
105300,1
105350,1
105450,1
105330,1
105780,1
450114,1
600034,1
854531,1
106350,1
854897,1
106060,1
106120,1
855121,1
850800,1
106370,1
106580,1
106750,1
106810,1
107010,1
110300,1
107110,1
107190,1
107100,1
107510,1
107520,1
108300,1
108310,1
108540,1
860780,1
854310,1
858495,1
108720,1
858966,1
858592,1
108890,1
108900,1
855741,1
108670,1
108940,1
108390,1
108990,1
852039,1
107660,1
107670,1
852976,1
108040,1
851455,1
108280,1
650039,1
108340,1
109250,1
109750,1
109330,1
109620,1
109640,1
109800,1
68730,1
110020,1
109870,1
110200,1
110340,1
110360,1
110380,1
110400,1
110450,1
854429,1
401167,1
852847,1
851552,1
110540,1
110660,1
110700,1
110740,1
110810,1
110860,1
111160,1
111210,1
111230,1
111250,1
111290,1
854532,1
111260,1
500193,1
111360,1
111370,1
400156,1
111510,1
111600,1
111940,1
112300,1
112301,1
112330,1
112440,1
854875,1
112630,1
112660,1
800043,1
400865,1
400724,1
400187,1
550031,1
401111,1
400108,1
863228,1
862991,1
853577,1
116350,1
400021,1
500094,1
853112,1
117010,1
117070,1
117030,1
117250,1
117260,1
118720,1
860013,1
550394,1
854015,1
121250,1
856239,1
705733,1
113020,1
113110,1
113320,1
113560,1
113720,1
113750,1
113820,1
114010,1
114100,1
114300,1
854728,1
852651,1
114610,1
114840,1
114850,1
114740,1
115110,1
115450,1
115490,1
115800,1
116050,1
854383,1
858535,1
116300,1
500388,1
116410,1
116430,1
116460,1
116550,1
855088,1
116630,1
116640,1
855048,1
116761,1
116800,1
853111,1
116830,1
116810,1
858263,1
116910,1
116930,1
117020,1
117090,1
117230,1
117300,1
117280,1
117390,1
117520,1
861112,1
117680,1
117850,1
118140,1
118240,1
118320,1
118470,1
118590,1
118790,1
850802,1
119030,1
119050,1
119060,1
854347,1
550406,1
119170,1
119180,1
852395,1
501064,1
119200,1
119260,1
860155,1
119140,1
119430,1
119540,1
119580,1
119600,1
119610,1
119970,1
850795,1
119890,1
119960,1
854534,1
119940,1
600066,1
119740,1
120010,1
120070,1
120090,1
600211,1
874934,1
120140,1
120150,1
855633,1
120420,1
120500,1
120510,1
120700,1
854535,1
120900,1
121030,1
121200,1
121230,1
121600,1
854832,1
121710,1
400193,1
122000,1
123590,1
124280,1
400857,1
122080,1
122220,1
122300,1
122480,1
855503,1
122840,1
123140,1
123230,1
854537,1
855084,1
123370,1
123420,1
123730,1
123760,1
850794,1
124220,1
400649,1
855795,1
124370,1
124420,1
500066,1
400048,1
500034,1
500047,1
862808,1
854539,1
400267,1
852832,1
124730,1
124740,1
124950,1
400051,1
706074,1
858360,1
132640,1
134290,1
134500,1
859169,1
140330,1
142650,1
146890,1
147530,1
125010,1
125510,1
125600,1
126390,1
125630,1
400447,1
853748,1
125650,1
853644,1
400867,1
853760,1
853115,1
126020,1
852462,1
126320,1
126330,1
126290,1
126600,1
127650,1
127740,1
128320,1
855957,1
130360,1
855670,1
131460,1
131760,1
132270,1
132330,1
854543,1
70011,1
132610,1
133940,1
134180,1
134610,1
134740,1
134350,1
861277,1
136070,1
854546,1
136920,1
137250,1
137910,1
140420,1
141400,1
142480,1
142500,1
142440,1
600375,1
450097,1
550055,1
858546,1
852841,1
853835,1
600090,1
853129,1
854620,1
854862,1
144300,1
144320,1
144360,1
145220,1
145610,1
147520,1
450004,1
856245,1
856241,1
127020,1
500191,1
131580,1
132180,1
401042,1
400192,1
854836,1
133340,1
854781,1
400866,1
856246,1
135800,1
136450,1
850592,1
139850,1
400449,1
860154,1
400995,1
400541,1
142250,1
860147,1
859897,1
854866,1
550391,1
860908,1
860896,1
860775,1
400503,1
146600,1
148520,1
854874,1
400819,1
858741,1
858742,1
858743,1
854540,1
125150,1
125160,1
125240,1
125390,1
125120,1
125670,1
126160,1
126200,1
126520,1
550420,1
126780,1
126980,1
127010,1
127110,1
127250,1
127330,1
127660,1
127770,1
127840,1
127890,1
128000,1
128050,1
854525,1
128370,1
128430,1
128360,1
128590,1
128660,1
128750,1
128910,1
860085,1
128970,1
128980,1
129070,1
129110,1
129130,1
129190,1
129310,1
129490,1
129500,1
854542,1
129790,1
129820,1
129740,1
129900,1
129930,1
130010,1
130430,1
130540,1
130560,1
130630,1
130730,1
130740,1
130830,1
130840,1
130860,1
130890,1
130950,1
130960,1
130970,1
131180,1
131200,1
131320,1
131330,1
131530,1
131610,1
131780,1
131900,1
131910,1
131970,1
401163,1
132210,1
132440,1
132450,1
854544,1
132750,1
132830,1
132890,1
132870,1
133180,1
500142,1
133440,1
133600,1
133750,1
133780,1
134140,1
134370,1
134390,1
852746,1
134630,1
134670,1
134820,1
135190,1
851677,1
135360,1
856044,1
400142,1
135720,1
400263,1
856128,1
855634,1
135760,1
135840,1
136030,1
136190,1
136200,1
136230,1
136240,1
136480,1
550359,1
857809,1
136260,1
136700,1
137210,1
136950,1
851676,1
137350,1
137490,1
137470,1
137850,1
138000,1
138150,1
138320,1
857572,1
401300,1
138540,1
138650,1
138670,1
138730,1
138740,1
138770,1
851678,1
138920,1
138950,1
138970,1
138990,1
139340,1
550417,1
139590,1
139600,1
139680,1
139770,1
139920,1
140090,1
140180,1
852209,1
140620,1
140600,1
140700,1
860014,1
141090,1
141100,1
141120,1
141190,1
141220,1
141240,1
141250,1
450234,1
141480,1
141560,1
141600,1
141620,1
141830,1
142050,1
142130,1
142140,1
142180,1
142190,1
400331,1
851679,1
142280,1
853715,1
142430,1
851680,1
142720,1
142780,1
142800,1
143250,1
143280,1
450518,1
143480,1
143890,1
144010,1
144020,1
144080,1
144100,1
144850,1
854743,1
144990,1
145080,1
145120,1
145140,1
852383,1
145190,1
144980,1
145530,1
145550,1
145690,1
145700,1
145830,1
145860,1
145870,1
145960,1
854551,1
146240,1
146340,1
146330,1
146360,1
146400,1
146540,1
854552,1
146770,1
501142,1
146960,1
147010,1
147070,1
147350,1
400960,1
851209,1
854553,1
147910,1
854554,1
148220,1
852040,1
854555,1
148860,1
148870,1
149430,1
148990,1
149460,1
149470,1
851537,1
149390,1
149520,1
149540,1
149660,1
149670,1
149680,1
149690,1
150010,1
150110,1
150140,1
150210,1
150220,1
150450,1
150510,1
150560,1
150690,1
857993,1
150740,1
150860,1
150930,1
150940,1
861365,1
152710,1
154760,1
851575,1
157450,1
854557,1
151080,1
151110,1
151130,1
151220,1
151400,1
151300,1
151560,1
151510,1
851685,1
550077,1
151790,1
151900,1
152130,1
152150,1
152200,1
152300,1
152350,1
152280,1
152600,1
152700,1
152750,1
855124,1
152830,1
152880,1
152670,1
153030,1
153110,1
153330,1
153650,1
153820,1
400546,1
153870,1
851690,1
550395,1
851689,1
154080,1
154050,1
154240,1
154850,1
450456,1
154400,1
154410,1
154340,1
851078,1
154450,1
155000,1
155030,1
155040,1
155060,1
155200,1
155240,1
155940,1
155510,1
155570,1
155450,1
854559,1
155760,1
854560,1
155900,1
155830,1
155980,1
156060,1
156190,1
156230,1
156540,1
156610,1
156650,1
600257,1
157160,1
157210,1
853890,1
156950,1
851592,1
157030,1
400452,1
158120,1
851783,1
158160,1
158430,1
158860,1
158600,1
854561,1
158910,1
158940,1
863225,1
859718,1
859025,1
160390,1
550325,1
858515,1
162630,1
158990,1
500085,1
159060,1
159110,1
159200,1
159010,1
159260,1
159470,1
159480,1
159670,1
550102,1
860401,1
160330,1
160350,1
160590,1
854564,1
855568,1
853714,1
160800,1
550122,1
856313,1
161060,1
161020,1
161030,1
161180,1
161200,1
161270,1
854565,1
161350,1
161450,1
161770,1
854566,1
161950,1
161960,1
162190,1
162200,1
450558,1
550033,1
162310,1
162420,1
162430,1
162500,1
162490,1
162650,1
500398,1
400728,1
400963,1
859117,1
400864,1
859292,1
400828,1
400877,1
852673,1
400870,1
854799,1
859797,1
163680,1
164430,1
707815,1
874964,1
162840,1
162870,1
162890,1
162900,1
162930,1
400415,1
162990,1
163010,1
163020,1
854328,1
852689,1
852390,1
854331,1
861276,1
851374,1
860819,1
163220,1
163310,1
163620,1
163760,1
500002,1
851296,1
164200,1
164370,1
401218,1
164310,1
852775,1
852966,1
165220,1
165450,1
165680,1
165810,1
165890,1
858600,1
167010,1
863069,1
166220,1
166250,1
166480,1
166670,1
166700,1
166730,1
166850,1
167210,1
167270,1
167320,1
167370,1
167730,1
167750,1
167800,1
167790,1
167900,1
167920,1
168050,1
854571,1
852613,1
854572,1
863636,1
168310,1
450279,1
168970,1
852608,1
550364,1
600085,1
858816,1
169110,1
169120,1
169310,1
708799,1
600132,1
855570,1
171190,1
858031,1
171880,1
708952,1
862990,1
450656,1
168810,1
600033,1
851622,1
854573,1
850297,1
169220,1
169370,1
550046,1
169450,1
169650,1
169720,1
851183,1
169790,1
851182,1
851185,1
851518,1
851200,1
851193,1
851201,1
851206,1
854575,1
170301,1
854576,1
170470,1
170480,1
170500,1
850801,1
854577,1
171450,1
171460,1
171470,1
550180,1
171610,1
171600,1
852261,1
170920,1
852477,1
851451,1
854374,1
171130,1
852387,1
171340,1
171730,1
854578,1
172070,1
172150,1
172360,1
172530,1
172700,1
173240,1
173680,1
173740,1
874952,1
176030,1
176680,1
709279,1
852967,1
854579,1
174240,1
174250,1
852625,1
858001,1
174090,1
174260,1
174480,1
174610,1
176800,1
176910,1
176930,1
177140,1
174900,1
175050,1
175120,1
175160,1
175280,1
175470,1
854334,1
175640,1
175650,1
175830,1
550066,1
176050,1
176160,1
176230,1
176620,1
860099,1
176750,1
176840,1
177100,1
854581,1
177290,1
177410,1
500101,1
550392,1
178950,1
179450,1
177620,1
177740,1
177830,1
854584,1
178120,1
178000,1
178010,1
178020,1
400078,1
600406,1
177960,1
854583,1
178470,1
178610,1
854585,1
178750,1
178830,1
178850,1
858677,1
179040,1
179180,1
179230,1
179320,1
179330,1
179370,1
179420,1
179860,1
180130,1
180220,1
854587,1
180320,1
180380,1
180440,1
180600,1
180620,1
550232,1
180870,1
180800,1
180830,1
857575,1
181130,1
181140,1
181290,1
181410,1
854673,1
858531,1
185290,1
853121,1
709833,1
874955,1
181340,1
181350,1
181400,1
181401,1
856242,1
852605,1
181880,1
181810,1
181820,1
181650,1
181780,1
182160,1
182220,1
182330,1
182390,1
182700,1
182710,1
854589,1
182830,1
182840,1
182860,1
600472,1
854590,1
183350,1
183300,1
183310,1
183430,1
183510,1
183850,1
183970,1
184050,1
179790,1
184370,1
184410,1
850803,1
851460,1
184990,1
184630,1
856247,1
855179,1
856248,1
184780,1
184810,1
852599,1
854591,1
185510,1
550229,1
854592,1
185650,1
185590,1
185810,1
185830,1
185840,1
400140,1
185920,1
186050,1
856985,1
854593,1
186320,1
850830,1
850831,1
850832,1
850833,1
850834,1
850836,1
850840,1
851172,2
852606,2
851174,2
851180,2
851175,2
851167,2
851176,2
851170,2
712161,2
81,2
600227,2
703502,2
184,2
851500,2
450600,2
239,2
211,2
703515,2
859198,2
400357,2
282,2
332,2
7,2
13,2
24,2
31,2
32,2
37,2
45,2
10340,2
10310,2
74,2
63,2
80,2
60,2
85,2
99,2
102,2
142,2
145,2
150,2
155,2
168,2
174,2
181,2
190,2
219,2
228,2
863198,2
258,2
856519,2
264,2
266,2
288,2
291,2
856409,2
338,2
855659,2
401065,2
860717,2
334,2
335,2
340,2
324,2
325,2
342,2
351,2
346,2
852160,2
850940,2
401123,2
20290,2
850200,2
850644,2
21110,2
21230,2
21210,2
710805,2
711875,2
450029,2
712207,2
860902,2
550247,2
600465,2
701641,2
852714,2
550126,2
859307,2
500058,2
850632,2
400174,2
550036,2
600598,2
600490,2
858655,2
22740,2
22660,2
22690,2
708841,2
853483,2
711986,2
703235,2
858842,2
550278,2
712255,2
24360,2
24150,2
24240,2
450044,2
400949,2
400938,2
70005,2
25920,2
705304,2
500948,2
500690,2
500380,2
800040,2
865208,2
705617,2
705603,2
26250,2
600119,2
600261,2
600102,2
862767,2
705878,2
600267,2
862766,2
853143,2
853142,2
600125,2
859865,2
853481,2
863222,2
26260,2
600139,2
600410,2
853501,2
706765,2
853907,2
853708,2
853144,2
400002,2
400364,2
26350,2
854475,2
26460,2
854388,2
400009,2
851754,2
600147,2
500836,2
26880,2
707385,2
860312,2
850643,2
850642,2
27300,2
800038,2
400565,2
400974,2
550111,2
710842,2
853697,2
712353,2
450059,2
712366,2
710360,2
863078,2
